indicator,category,name,symbol,crash_type,precision,recall,f1,avg_lead_time,median_lead_time,false_alarm_rate,total_signals,true_positives,false_positives,detected_crashes,missed_crashes,total_crashes
V7,volatility,Consecutive Down Candles,XRP,D,0.23300970873786409,0.7894736842105263,0.35982008995502246,11.166666666666666,11.5,0.7669902912621359,103,24,79,15,4,19
V7,volatility,Consecutive Down Candles,XLM,ALL,0.2897196261682243,0.7307692307692307,0.41493483620993304,11.193548387096774,12.0,0.7102803738317757,107,31,76,19,7,26
V7,volatility,Consecutive Down Candles,XLM,A,0.24299065420560748,1.0,0.39097744360902253,10.23076923076923,9.5,0.7570093457943925,107,26,81,15,0,15
V7,volatility,Consecutive Down Candles,XLM,B,0.24299065420560748,0.8095238095238095,0.373784355179704,11.692307692307692,14.0,0.7570093457943925,107,26,81,17,4,21
V7,volatility,Consecutive Down Candles,XLM,C,0.09345794392523364,0.5,0.15748031496062992,10.1,10.5,0.9065420560747663,107,10,97,5,5,10
V7,volatility,Consecutive Down Candles,XLM,D,0.205607476635514,0.7058823529411765,0.31845597104945716,11.863636363636363,13.0,0.794392523364486,107,22,85,12,5,17
V7,volatility,Consecutive Down Candles,SUI,ALL,0.35802469135802467,0.7142857142857143,0.4769736842105263,11.758620689655173,12.0,0.6419753086419753,81,29,52,20,8,28
V7,volatility,Consecutive Down Candles,SUI,A,0.345679012345679,0.8,0.48275862068965514,10.071428571428571,8.0,0.654320987654321,81,28,53,16,4,20
V7,volatility,Consecutive Down Candles,SUI,B,0.2962962962962963,0.7083333333333334,0.4178187403993855,11.666666666666666,12.0,0.7037037037037037,81,24,57,17,7,24
V7,volatility,Consecutive Down Candles,SUI,C,0.07407407407407407,0.5714285714285714,0.13114754098360656,13.833333333333334,14.0,0.9259259259259259,81,6,75,4,3,7
V7,volatility,Consecutive Down Candles,SUI,D,0.2222222222222222,0.6,0.32432432432432434,11.222222222222221,12.0,0.7777777777777778,81,18,63,12,8,20
VOL1,volume,Abnormal Volume Spike (down day),BTC,ALL,0.28205128205128205,0.5,0.36065573770491804,5.7272727272727275,2.0,0.717948717948718,39,11,28,10,10,20
VOL1,volume,Abnormal Volume Spike (down day),BTC,A,0.10256410256410256,0.4444444444444444,0.16666666666666666,3.25,3.5,0.8974358974358975,39,4,35,4,5,9
VOL1,volume,Abnormal Volume Spike (down day),BTC,B,0.2564102564102564,0.5333333333333333,0.3463203463203463,5.0,2.0,0.7435897435897436,39,10,29,8,7,15
VOL1,volume,Abnormal Volume Spike (down day),BTC,C,0.1282051282051282,0.5714285714285714,0.20942408376963348,9.4,10.0,0.8717948717948718,39,5,34,4,3,7
VOL1,volume,Abnormal Volume Spike (down day),BTC,D,0.1794871794871795,0.5555555555555556,0.2713178294573643,8.428571428571429,7.0,0.8205128205128205,39,7,32,5,4,9
VOL1,volume,Abnormal Volume Spike (down day),ETH,ALL,0.3225806451612903,0.3225806451612903,0.3225806451612903,10.1,10.5,0.6774193548387096,31,10,21,10,21,31
VOL1,volume,Abnormal Volume Spike (down day),ETH,A,0.22580645161290322,0.3684210526315789,0.28,8.142857142857142,5.0,0.7741935483870968,31,7,24,7,12,19
VOL1,volume,Abnormal Volume Spike (down day),ETH,B,0.1935483870967742,0.24,0.21428571428571427,8.0,9.5,0.8064516129032258,31,6,25,6,19,25
VOL1,volume,Abnormal Volume Spike (down day),ETH,C,0.22580645161290322,0.6363636363636364,0.3333333333333333,14.0,15.0,0.7741935483870968,31,7,24,7,4,11
VOL1,volume,Abnormal Volume Spike (down day),ETH,D,0.22580645161290322,0.4117647058823529,0.29166666666666663,6.571428571428571,3.0,0.7741935483870968,31,7,24,7,10,17
VOL1,volume,Abnormal Volume Spike (down day),SOL,ALL,0.26666666666666666,0.2,0.2285714285714286,14.0,12.5,0.7333333333333333,30,8,22,7,28,35
VOL1,volume,Abnormal Volume Spike (down day),SOL,A,0.16666666666666666,0.21739130434782608,0.18867924528301885,7.6,4.0,0.8333333333333334,30,5,25,5,18,23
VOL1,volume,Abnormal Volume Spike (down day),SOL,B,0.2,0.1875,0.19354838709677422,7.666666666666667,5.5,0.8,30,6,24,6,26,32
VOL1,volume,Abnormal Volume Spike (down day),SOL,C,0.2,0.4166666666666667,0.2702702702702703,13.0,14.5,0.8,30,6,24,5,7,12
VOL1,volume,Abnormal Volume Spike (down day),SOL,D,0.26666666666666666,0.28,0.2731707317073171,15.125,14.5,0.7333333333333333,30,8,22,7,18,25
VOL1,volume,Abnormal Volume Spike (down day),DOGE,ALL,0.3225806451612903,0.23529411764705882,0.27210884353741494,9.9,10.0,0.6774193548387096,31,10,21,8,26,34
VOL1,volume,Abnormal Volume Spike (down day),DOGE,A,0.22580645161290322,0.23076923076923078,0.2282608695652174,10.285714285714286,9.0,0.7741935483870968,31,7,24,6,20,26
VOL1,volume,Abnormal Volume Spike (down day),DOGE,B,0.45161290322580644,0.2727272727272727,0.34008097165991896,7.928571428571429,6.0,0.5483870967741935,31,14,17,9,24,33
VOL1,volume,Abnormal Volume Spike (down day),DOGE,C,0.16129032258064516,0.5714285714285714,0.25157232704402516,13.4,11.0,0.8387096774193549,31,5,26,4,3,7
VOL1,volume,Abnormal Volume Spike (down day),DOGE,D,0.12903225806451613,0.16666666666666666,0.14545454545454548,9.5,10.5,0.8709677419354839,31,4,27,4,20,24
VOL1,volume,Abnormal Volume Spike (down day),OP,ALL,0.2,0.1875,0.19354838709677422,13.0,18.0,0.8,30,6,24,6,26,32
VOL1,volume,Abnormal Volume Spike (down day),OP,A,0.3,0.2962962962962963,0.29813664596273287,9.222222222222221,5.0,0.7,30,9,21,8,19,27
VOL1,volume,Abnormal Volume Spike (down day),OP,B,0.13333333333333333,0.125,0.12903225806451615,10.0,10.0,0.8666666666666667,30,4,26,4,28,32
VOL1,volume,Abnormal Volume Spike (down day),OP,C,0.1,0.6,0.17142857142857143,11.666666666666666,15.0,0.9,30,3,27,3,2,5
VOL1,volume,Abnormal Volume Spike (down day),OP,D,0.2,0.21739130434782608,0.20833333333333331,11.5,11.0,0.8,30,6,24,5,18,23
VOL1,volume,Abnormal Volume Spike (down day),AVAX,ALL,0.28125,0.23333333333333334,0.25506072874493924,7.444444444444445,5.0,0.71875,32,9,23,7,23,30
VOL1,volume,Abnormal Volume Spike (down day),AVAX,A,0.1875,0.25,0.21428571428571427,4.333333333333333,2.0,0.8125,32,6,26,6,18,24
VOL1,volume,Abnormal Volume Spike (down day),AVAX,B,0.21875,0.20689655172413793,0.2126582278481013,6.285714285714286,5.0,0.78125,32,7,25,6,23,29
VOL1,volume,Abnormal Volume Spike (down day),AVAX,C,0.125,0.6,0.20689655172413793,13.75,15.5,0.875,32,4,28,3,2,5
VOL1,volume,Abnormal Volume Spike (down day),AVAX,D,0.1875,0.22727272727272727,0.2054794520547945,9.333333333333334,8.0,0.8125,32,6,26,5,17,22
VOL1,volume,Abnormal Volume Spike (down day),XRP,ALL,0.2222222222222222,0.25806451612903225,0.2388059701492537,2.625,1.0,0.7777777777777778,36,8,28,8,23,31
VOL1,volume,Abnormal Volume Spike (down day),XRP,A,0.25,0.3888888888888889,0.30434782608695654,8.777777777777779,5.0,0.75,36,9,27,7,11,18
VOL1,volume,Abnormal Volume Spike (down day),XRP,B,0.25,0.30434782608695654,0.27450980392156865,8.666666666666666,8.0,0.75,36,9,27,7,16,23
VOL1,volume,Abnormal Volume Spike (down day),XRP,C,0.2222222222222222,0.5,0.30769230769230765,10.625,12.5,0.7777777777777778,36,8,28,7,7,14
VOL1,volume,Abnormal Volume Spike (down day),XRP,D,0.2222222222222222,0.3684210526315789,0.27722772277227725,8.5,6.0,0.7777777777777778,36,8,28,7,12,19
VOL1,volume,Abnormal Volume Spike (down day),XLM,ALL,0.2972972972972973,0.3076923076923077,0.3024054982817869,8.818181818181818,6.0,0.7027027027027027,37,11,26,8,18,26
VOL1,volume,Abnormal Volume Spike (down day),XLM,A,0.1891891891891892,0.4,0.25688073394495414,10.428571428571429,10.0,0.8108108108108109,37,7,30,6,9,15
VOL1,volume,Abnormal Volume Spike (down day),XLM,B,0.2972972972972973,0.42857142857142855,0.35106382978723405,8.090909090909092,6.0,0.7027027027027027,37,11,26,9,12,21
VOL1,volume,Abnormal Volume Spike (down day),XLM,C,0.16216216216216217,0.5,0.2448979591836735,12.166666666666666,12.5,0.8378378378378378,37,6,31,5,5,10
VOL1,volume,Abnormal Volume Spike (down day),XLM,D,0.21621621621621623,0.35294117647058826,0.2681564245810056,9.75,7.5,0.7837837837837838,37,8,29,6,11,17
VOL1,volume,Abnormal Volume Spike (down day),SUI,ALL,0.5454545454545454,0.35714285714285715,0.43165467625899273,11.083333333333334,11.0,0.45454545454545453,22,12,10,10,18,28
VOL1,volume,Abnormal Volume Spike (down day),SUI,A,0.45454545454545453,0.45,0.4522613065326633,13.3,14.5,0.5454545454545454,22,10,12,9,11,20
VOL1,volume,Abnormal Volume Spike (down day),SUI,B,0.6818181818181818,0.5,0.576923076923077,11.666666666666666,12.0,0.3181818181818182,22,15,7,12,12,24
VOL1,volume,Abnormal Volume Spike (down day),SUI,C,0.13636363636363635,0.42857142857142855,0.20689655172413793,12.0,10.0,0.8636363636363636,22,3,19,3,4,7
VOL1,volume,Abnormal Volume Spike (down day),SUI,D,0.36363636363636365,0.35,0.35668789808917195,9.125,9.0,0.6363636363636364,22,8,14,7,13,20
VOL2,volume,OBV Bearish Divergence,BTC,ALL,0.3142857142857143,0.3,0.3069767441860465,10.727272727272727,10.0,0.6857142857142857,35,11,24,6,14,20
VOL2,volume,OBV Bearish Divergence,BTC,A,0.14285714285714285,0.3333333333333333,0.2,11.8,11.0,0.8571428571428571,35,5,30,3,6,9
VOL2,volume,OBV Bearish Divergence,BTC,B,0.3142857142857143,0.4,0.35200000000000004,10.727272727272727,10.0,0.6857142857142857,35,11,24,6,9,15
VOL2,volume,OBV Bearish Divergence,BTC,C,0.02857142857142857,0.14285714285714285,0.04761904761904761,7.0,7.0,0.9714285714285714,35,1,34,1,6,7
VOL2,volume,OBV Bearish Divergence,BTC,D,0.14285714285714285,0.2222222222222222,0.17391304347826086,8.6,9.0,0.8571428571428571,35,5,30,2,7,9
VOL2,volume,OBV Bearish Divergence,ETH,ALL,0.41379310344827586,0.1935483870967742,0.26373626373626374,10.833333333333334,11.0,0.5862068965517241,29,12,17,6,25,31
VOL2,volume,OBV Bearish Divergence,ETH,A,0.3448275862068966,0.21052631578947367,0.26143790849673204,12.7,13.5,0.6551724137931034,29,10,19,4,15,19
VOL2,volume,OBV Bearish Divergence,ETH,B,0.3793103448275862,0.2,0.26190476190476186,11.545454545454545,11.0,0.6206896551724138,29,11,18,5,20,25
VOL2,volume,OBV Bearish Divergence,ETH,C,0.0,0.0,0.0,,,1.0,29,0,29,0,11,11
VOL2,volume,OBV Bearish Divergence,ETH,D,0.27586206896551724,0.23529411764705882,0.253968253968254,10.25,10.5,0.7241379310344828,29,8,21,4,13,17
VOL2,volume,OBV Bearish Divergence,SOL,ALL,0.8,0.17142857142857143,0.2823529411764706,10.875,10.5,0.2,10,8,2,6,29,35
VOL2,volume,OBV Bearish Divergence,SOL,A,0.4,0.17391304347826086,0.24242424242424243,12.25,14.0,0.6,10,4,6,4,19,23
VOL2,volume,OBV Bearish Divergence,SOL,B,0.4,0.125,0.19047619047619047,8.25,7.5,0.6,10,4,6,4,28,32
VOL2,volume,OBV Bearish Divergence,SOL,C,0.4,0.16666666666666666,0.23529411764705882,13.75,14.5,0.6,10,4,6,2,10,12
VOL2,volume,OBV Bearish Divergence,SOL,D,0.4,0.16,0.22857142857142856,10.75,12.0,0.6,10,4,6,4,21,25
VOL2,volume,OBV Bearish Divergence,DOGE,ALL,0.875,0.17647058823529413,0.2937062937062937,10.714285714285714,12.0,0.125,8,7,1,6,28,34
VOL2,volume,OBV Bearish Divergence,DOGE,A,0.625,0.15384615384615385,0.2469135802469136,13.2,13.0,0.375,8,5,3,4,22,26
VOL2,volume,OBV Bearish Divergence,DOGE,B,0.875,0.18181818181818182,0.30107526881720426,11.285714285714286,12.0,0.125,8,7,1,6,27,33
VOL2,volume,OBV Bearish Divergence,DOGE,C,0.0,0.0,0.0,,,1.0,8,0,8,0,7,7
VOL2,volume,OBV Bearish Divergence,DOGE,D,0.625,0.16666666666666666,0.2631578947368421,9.6,7.0,0.375,8,5,3,4,20,24
VOL2,volume,OBV Bearish Divergence,OP,ALL,1.0,0.15625,0.2702702702702703,9.88888888888889,8.0,0.0,9,9,0,5,27,32
VOL2,volume,OBV Bearish Divergence,OP,A,0.2222222222222222,0.07407407407407407,0.1111111111111111,10.0,10.0,0.7777777777777778,9,2,7,2,25,27
VOL2,volume,OBV Bearish Divergence,OP,B,1.0,0.15625,0.2702702702702703,9.88888888888889,8.0,0.0,9,9,0,5,27,32
VOL2,volume,OBV Bearish Divergence,OP,C,0.0,0.0,0.0,,,1.0,9,0,9,0,5,5
VOL2,volume,OBV Bearish Divergence,OP,D,0.7777777777777778,0.13043478260869565,0.2234042553191489,15.0,16.0,0.2222222222222222,9,7,2,3,20,23
VOL2,volume,OBV Bearish Divergence,AVAX,ALL,0.9090909090909091,0.23333333333333334,0.37135278514588865,10.1,8.0,0.09090909090909091,11,10,1,7,23,30
VOL2,volume,OBV Bearish Divergence,AVAX,A,0.6363636363636364,0.20833333333333334,0.3139013452914798,11.428571428571429,12.0,0.36363636363636365,11,7,4,5,19,24
VOL2,volume,OBV Bearish Divergence,AVAX,B,0.9090909090909091,0.2413793103448276,0.3814713896457766,10.2,8.5,0.09090909090909091,11,10,1,7,22,29
VOL2,volume,OBV Bearish Divergence,AVAX,C,0.18181818181818182,0.2,0.1904761904761905,13.0,13.0,0.8181818181818182,11,2,9,1,4,5
VOL2,volume,OBV Bearish Divergence,AVAX,D,0.6363636363636364,0.18181818181818182,0.2828282828282829,10.428571428571429,8.0,0.36363636363636365,11,7,4,4,18,22
VOL2,volume,OBV Bearish Divergence,XRP,ALL,0.375,0.0967741935483871,0.15384615384615383,15.666666666666666,15.0,0.625,8,3,5,3,28,31
VOL2,volume,OBV Bearish Divergence,XRP,A,0.25,0.1111111111111111,0.15384615384615383,18.0,18.0,0.75,8,2,6,2,16,18
VOL2,volume,OBV Bearish Divergence,XRP,B,0.25,0.08695652173913043,0.12903225806451613,16.5,16.5,0.75,8,2,6,2,21,23
VOL2,volume,OBV Bearish Divergence,XRP,C,0.125,0.07142857142857142,0.09090909090909091,18.0,18.0,0.875,8,1,7,1,13,14
VOL2,volume,OBV Bearish Divergence,XRP,D,0.25,0.10526315789473684,0.14814814814814814,8.5,8.5,0.75,8,2,6,2,17,19
VOL2,volume,OBV Bearish Divergence,XLM,ALL,0.5555555555555556,0.23076923076923078,0.32608695652173914,10.0,8.0,0.4444444444444444,9,5,4,6,20,26
VOL2,volume,OBV Bearish Divergence,XLM,A,0.0,0.0,0.0,,,1.0,9,0,9,0,15,15
VOL2,volume,OBV Bearish Divergence,XLM,B,0.3333333333333333,0.14285714285714285,0.2,17.666666666666668,19.0,0.6666666666666666,9,3,6,3,18,21
VOL2,volume,OBV Bearish Divergence,XLM,C,0.4444444444444444,0.5,0.47058823529411764,7.75,7.0,0.5555555555555556,9,4,5,5,5,10
VOL2,volume,OBV Bearish Divergence,XLM,D,0.2222222222222222,0.11764705882352941,0.15384615384615383,12.0,12.0,0.7777777777777778,9,2,7,2,15,17
VOL2,volume,OBV Bearish Divergence,SUI,ALL,0.6363636363636364,0.21428571428571427,0.32061068702290074,12.428571428571429,15.0,0.36363636363636365,11,7,4,6,22,28
VOL2,volume,OBV Bearish Divergence,SUI,A,0.18181818181818182,0.1,0.12903225806451613,17.5,17.5,0.8181818181818182,11,2,9,2,18,20
VOL2,volume,OBV Bearish Divergence,SUI,B,0.5454545454545454,0.20833333333333334,0.3015075376884422,12.5,15.5,0.45454545454545453,11,6,5,5,19,24
VOL2,volume,OBV Bearish Divergence,SUI,C,0.2727272727272727,0.42857142857142855,0.33333333333333326,18.333333333333332,20.0,0.7272727272727273,11,3,8,3,4,7
VOL2,volume,OBV Bearish Divergence,SUI,D,0.45454545454545453,0.2,0.2777777777777778,10.4,14.0,0.5454545454545454,11,5,6,4,16,20
VOL3,volume,CMF Negative Flip,BTC,ALL,0.26595744680851063,0.65,0.37746806039488967,9.72,9.0,0.7340425531914894,94,25,69,13,7,20
VOL3,volume,CMF Negative Flip,BTC,A,0.18085106382978725,0.8888888888888888,0.3005524861878453,8.117647058823529,6.0,0.8191489361702128,94,17,77,8,1,9
VOL3,volume,CMF Negative Flip,BTC,B,0.23404255319148937,0.6666666666666666,0.3464566929133858,9.590909090909092,8.5,0.7659574468085106,94,22,72,10,5,15
VOL3,volume,CMF Negative Flip,BTC,C,0.06382978723404255,0.5714285714285714,0.11483253588516747,13.5,14.5,0.9361702127659575,94,6,88,4,3,7
VOL3,volume,CMF Negative Flip,BTC,D,0.1702127659574468,0.6666666666666666,0.2711864406779661,8.875,8.0,0.8297872340425532,94,16,78,6,3,9
VOL3,volume,CMF Negative Flip,ETH,ALL,0.3142857142857143,0.6451612903225806,0.42267050912584053,11.333333333333334,12.0,0.6857142857142857,105,33,72,20,11,31
VOL3,volume,CMF Negative Flip,ETH,A,0.2761904761904762,0.7368421052631579,0.40178129638792676,8.551724137931034,6.0,0.7238095238095238,105,29,76,14,5,19
VOL3,volume,CMF Negative Flip,ETH,B,0.2571428571428571,0.64,0.3668789808917197,11.222222222222221,13.0,0.7428571428571429,105,27,78,16,9,25
VOL3,volume,CMF Negative Flip,ETH,C,0.10476190476190476,0.6363636363636364,0.1799065420560748,13.181818181818182,14.0,0.8952380952380953,105,11,94,7,4,11
VOL3,volume,CMF Negative Flip,ETH,D,0.19047619047619047,0.7058823529411765,0.3,9.45,7.5,0.8095238095238095,105,20,85,12,5,17
VOL3,volume,CMF Negative Flip,SOL,ALL,0.4642857142857143,0.6285714285714286,0.5340802987861811,10.115384615384615,10.0,0.5357142857142857,112,52,60,22,13,35
VOL3,volume,CMF Negative Flip,SOL,A,0.33035714285714285,0.782608695652174,0.46459713986745726,10.594594594594595,9.0,0.6696428571428571,112,37,75,18,5,23
VOL3,volume,CMF Negative Flip,SOL,B,0.4375,0.6875,0.5347222222222222,11.448979591836734,13.0,0.5625,112,49,63,22,10,32
VOL3,volume,CMF Negative Flip,SOL,C,0.16071428571428573,0.5,0.24324324324324326,9.38888888888889,8.0,0.8392857142857143,112,18,94,6,6,12
VOL3,volume,CMF Negative Flip,SOL,D,0.3125,0.68,0.42821158690176325,11.457142857142857,13.0,0.6875,112,35,77,17,8,25
VOL3,volume,CMF Negative Flip,DOGE,ALL,0.4642857142857143,0.7058823529411765,0.5601436265709157,10.0,9.0,0.5357142857142857,112,52,60,24,10,34
VOL3,volume,CMF Negative Flip,DOGE,A,0.4107142857142857,0.7692307692307693,0.5355064027939465,10.347826086956522,11.0,0.5892857142857143,112,46,66,20,6,26
VOL3,volume,CMF Negative Flip,DOGE,B,0.4642857142857143,0.6666666666666666,0.5473684210526316,8.692307692307692,7.0,0.5357142857142857,112,52,60,22,11,33
VOL3,volume,CMF Negative Flip,DOGE,C,0.07142857142857142,0.5714285714285714,0.12698412698412698,13.75,13.5,0.9285714285714286,112,8,104,4,3,7
VOL3,volume,CMF Negative Flip,DOGE,D,0.35714285714285715,0.75,0.48387096774193544,10.425,9.5,0.6428571428571429,112,40,72,18,6,24
VOL3,volume,CMF Negative Flip,OP,ALL,0.3333333333333333,0.625,0.43478260869565216,12.142857142857142,12.0,0.6666666666666666,84,28,56,20,12,32
VOL3,volume,CMF Negative Flip,OP,A,0.32142857142857145,0.7037037037037037,0.4412903225806452,8.148148148148149,6.0,0.6785714285714286,84,27,57,19,8,27
VOL3,volume,CMF Negative Flip,OP,B,0.35714285714285715,0.625,0.45454545454545453,11.8,12.0,0.6428571428571429,84,30,54,20,12,32
VOL3,volume,CMF Negative Flip,OP,C,0.05952380952380952,0.6,0.10830324909747292,9.4,5.0,0.9404761904761905,84,5,79,3,2,5
VOL3,volume,CMF Negative Flip,OP,D,0.2261904761904762,0.6956521739130435,0.34138124649073553,12.894736842105264,13.0,0.7738095238095238,84,19,65,16,7,23
VOL3,volume,CMF Negative Flip,AVAX,ALL,0.3162393162393162,0.6333333333333333,0.4218421842184218,11.72972972972973,12.0,0.6837606837606838,117,37,80,19,11,30
VOL3,volume,CMF Negative Flip,AVAX,A,0.24786324786324787,0.6666666666666666,0.3613707165109034,9.551724137931034,9.0,0.7521367521367521,117,29,88,16,8,24
VOL3,volume,CMF Negative Flip,AVAX,B,0.27350427350427353,0.5517241379310345,0.36571428571428577,11.0,10.0,0.7264957264957265,117,32,85,16,13,29
VOL3,volume,CMF Negative Flip,AVAX,C,0.042735042735042736,0.8,0.08113590263691685,12.0,13.0,0.9572649572649573,117,5,112,4,1,5
VOL3,volume,CMF Negative Flip,AVAX,D,0.2564102564102564,0.6818181818181818,0.3726708074534161,11.133333333333333,10.5,0.7435897435897436,117,30,87,15,7,22
VOL3,volume,CMF Negative Flip,XRP,ALL,0.42857142857142855,0.5483870967741935,0.48113207547169806,11.76923076923077,12.0,0.5714285714285714,91,39,52,17,14,31
VOL3,volume,CMF Negative Flip,XRP,A,0.23076923076923078,0.6666666666666666,0.3428571428571429,10.904761904761905,13.0,0.7692307692307693,91,21,70,12,6,18
VOL3,volume,CMF Negative Flip,XRP,B,0.2967032967032967,0.4782608695652174,0.36621454993834773,12.0,12.0,0.7032967032967034,91,27,64,11,12,23
VOL3,volume,CMF Negative Flip,XRP,C,0.17582417582417584,0.5714285714285714,0.2689075630252101,10.125,8.5,0.8241758241758241,91,16,75,8,6,14
VOL3,volume,CMF Negative Flip,XRP,D,0.25274725274725274,0.631578947368421,0.3610202746893394,12.434782608695652,13.0,0.7472527472527473,91,23,68,12,7,19
VOL3,volume,CMF Negative Flip,XLM,ALL,0.24242424242424243,0.5769230769230769,0.3413940256045519,10.791666666666666,11.5,0.7575757575757576,99,24,75,15,11,26
VOL3,volume,CMF Negative Flip,XLM,A,0.1717171717171717,0.6666666666666666,0.27309236947791166,7.882352941176471,5.0,0.8282828282828283,99,17,82,10,5,15
VOL3,volume,CMF Negative Flip,XLM,B,0.20202020202020202,0.5714285714285714,0.29850746268656714,8.05,5.5,0.797979797979798,99,20,79,12,9,21
VOL3,volume,CMF Negative Flip,XLM,C,0.09090909090909091,0.5,0.15384615384615385,12.88888888888889,14.0,0.9090909090909091,99,9,90,5,5,10
VOL3,volume,CMF Negative Flip,XLM,D,0.13131313131313133,0.4117647058823529,0.19912472647702406,9.692307692307692,7.0,0.8686868686868687,99,13,86,7,10,17
VOL3,volume,CMF Negative Flip,SUI,ALL,0.45588235294117646,0.6428571428571429,0.5334608030592733,12.483870967741936,14.0,0.5441176470588235,68,31,37,18,10,28
